,Unnamed: 0,player_id,salary,_id,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,position,shoots,weight
99,99,battljo01,646250.0,battljo01,2.1,46.4,27.3,79.3,612,13.7,0.16709288814022216,-0.9521526506095733,-0.16123333391754888,47.1,1985,6.166666666666667,Shooting Guard,Right,175.0
100,100,battlke01,245000.0,battlke01,0.8,50.4,13.3,72.5,134,12.5,-0.6216215236507133,-0.4475940676332255,-0.6050438205257559,50.8,1989,6.5,Shooting Guard,Left,210.0
101,101,baxtelo01,568465.0,baxtelo01,0.2,46.6,20.0,65.7,162,11.6,-0.7793644060089004,-0.21824925718943097,-0.630047228221993,46.7,2002,6.666666666666667,Power Forward and Center,Right,260.0
102,102,bayleje01,4003060.4,bayleje01,2.9,41.1,36.1,81.8,586,12.2,0.1079393072559022,-0.5852009538995022,-0.1393553521833414,47.1,2008,6.25,Point Guard and Shooting Guard,Right,200.0
103,103,bealbr01,10757461.666666666,bealbr01,3.7,45.2,38.4,79.8,488,17.1,2.3557753808600688,0.24044036369815808,0.41697046905793217,51.9,2012,6.416666666666667,Shooting Guard,Right,207.0
104,104,beaslje01,493488.5,beaslje01,0.0,33.3,-,-,2,5.9,-1.3511823545573287,-1.3191043473196447,-0.7206845811208521,33.3,2003,6.833333333333333,Power Forward,Right,237.0
105,105,beaslma01,1663980.0,beaslma01,0.8,46.1,38.8,78.9,165,13.0,-0.12867501628137853,-0.7686768022545378,-0.5644132830193708,56.2,2016,6.416666666666667,Shooting Guard,Right,195.0
106,106,beaslmi01,2822272.230769231,beaslmi01,1.3,46.5,34.9,75.9,609,15.6,0.8966537190468378,0.6073920604082295,-0.23311813104423026,48.7,2008,6.75,Power Forward and Small Forward,Left,235.0
107,107,bedfowi01,800000.0,bedfowi01,0.5,41.6,31.8,60.5,238,9.7,-0.7399286854193537,-0.4475940676332255,-0.6925557474625855,41.9,1986,7.0,Center,Right,225.0
108,108,belljo01,815615.0,belljo01,1.4,57.0,0.0,64.7,125,15.5,-0.7793644060089004,-0.12651133301191309,-0.5800404128295189,57.0,2017,6.75,Center,Right,224.0
109,109,belltr01,1381880.0,belltr01,0.7,22.2,0.0,100.0,6,-4.5,-1.1934394721991417,-1.227366423142127,-0.7269354330449114,22.2,2003,6.083333333333333,Point Guard,Right,180.0
110,110,bembrde01,1533480.0,bembrde01,1.9,44.5,28.1,60.5,146,10.0,-0.3061357589343391,-0.0347734088343954,-0.6956811734246151,48.2,2016,6.5,Shooting Guard and Small Forward,Right,210.0
111,111,benjabe01,2091375.3636363635,benjabe01,1.3,49.7,4.8,72.1,807,14.8,0.699475116099104,1.8917229988934785,0.3013297084628361,49.7,1985,7.0,Center,Right,250.0
112,112,benjaco01,661720.0,benjaco01,0.9,39.0,28.9,65.2,153,8.9,-0.4638786412925262,-0.7686768022545378,-0.7488134147791187,42.5,1998,6.5,Shooting Guard and Point Guard,Right,200.0
113,113,bennean01,3300234.4,bennean01,0.5,39.2,26.1,67.0,151,10.2,-0.6807751045350334,-0.12651133301191309,-0.705057451310704,42.0,2013,6.666666666666667,Power Forward,Right,245.0
114,114,bennema01,484375.0,bennema01,0.4,53.4,33.3,51.1,68,18.2,-0.759646545714127,-0.3099871813669487,-0.6613014878422893,53.6,1995,6.5,Power Forward and Small Forward,Right,235.0
115,115,benneto01,182000.0,benneto01,2.0,41.2,33.5,73.2,152,9.5,-0.8582358471879941,-1.0897595368758501,-0.670677765728378,46.4,1992,6.0,Point Guard,Right,175.0
116,116,bennewi01,525000.0,bennewi01,0.9,42.5,0.0,69.4,136,8.4,-0.6019036633559399,-0.17238029510067204,-0.6675523397663484,42.5,1988,6.583333333333333,Small Forward,Right,210.0
117,117,bensoke01,320000.0,bensoke01,1.8,49.3,20.6,75.7,680,14.2,0.24596432931931578,1.0660816812958185,0.3294585421211027,49.4,1977,6.833333333333333,Center,Right,235.0
118,118,bensoke02,75000.0,bensoke02,0.0,0.0,-,-,3,6.0,-1.5483609575050628,-1.0897595368758501,-0.7206845811208521,0.0,2011,6.916666666666667,Center,Right,240.0
119,119,bentibe01,110656.33333333331,bentibe01,0.0,0.0,0.0,-,3,-17.6,-1.5483609575050628,-1.227366423142127,-0.7238100070828818,0.0,2016,6.75,Power Forward,Right,235.0
120,120,berryri01,300000.0,berryri01,1.3,45.0,40.6,78.9,64,13.1,0.6206036749200102,-0.12651133301191309,-0.6456743580321411,50.7,1988,6.666666666666667,Shooting Guard,Right,205.0
121,121,berrywa01,300000.0,berrywa01,1.4,53.9,20.0,63.8,205,16.6,1.2318573440579854,0.6073920604082295,-0.4643996522344227,54.0,1986,6.666666666666667,Power Forward and Small Forward,Left,215.0
122,122,besttr01,1821167.9,besttr01,3.5,43.1,34.5,83.5,708,13.8,-0.04980357510228507,-0.7228078401657789,0.24507204114630265,46.0,1995,5.916666666666667,Point Guard,Left,182.0
123,123,beverpa01,3333167.6666666665,beverpa01,3.5,41.2,38.0,77.0,380,12.5,0.22624646902454246,0.4239162120531937,0.05442105746249547,51.7,2009,6.083333333333333,Point Guard and Shooting Guard,Right,185.0
124,124,bibbymi01,7649544.357142857,bibbymi01,5.5,43.6,37.9,80.2,1001,16.1,1.3501645058266256,-0.12651133301191309,1.5671272230848352,49.7,1998,6.083333333333333,Point Guard,Right,190.0
125,125,billuch01,5957095.555555556,billuch01,5.4,41.5,38.7,89.4,1043,18.8,1.4487538073004926,-0.21824925718943097,3.0548299810109376,49.5,1997,6.25,Point Guard and Shooting Guard,Right,202.0
126,126,birdla01,2513333.333333333,birdla01,6.3,49.6,37.6,88.6,897,23.5,3.2430790941248713,3.0384470511124513,3.8361864715183445,51.4,1978,6.75,Power Forward and Small Forward,Right,220.0
127,127,birdsot01,891666.6666666666,birdsot01,3.2,50.6,27.4,65.5,696,16.5,2.0008538955541475,-0.17238029510067204,0.7857707325774284,50.9,1977,6.25,Shooting Guard,Right,190.0
128,128,blabuw01,246666.66666666663,blabuw01,0.4,43.3,-,60.8,235,6.6,-1.1342858913148213,-0.7228078401657789,-0.7081828772727337,43.3,1985,7.083333333333333,Center,Right,252.0
129,129,blackro01,1140454.2,blackro01,3.0,49.3,34.3,84.0,980,16.7,2.0008538955541475,-0.0347734088343954,1.6421374461735458,50.1,1981,6.5,Shooting Guard,Right,190.0
130,130,blairde01,1250843.857142857,blairde01,0.8,52.4,0.0,60.8,424,16.5,-0.20754645746047215,0.7908679087632648,-0.12685364833522295,52.4,2009,6.583333333333333,Center and Power Forward,Right,270.0
131,131,blakest01,2845726.3076923075,blakest01,4.0,40.1,38.3,77.9,870,11.1,-0.2667000383447923,-0.5852009538995022,0.18881437382976946,50.1,2003,6.25,Point Guard,Right,172.0
132,132,blalowi01,412718.0,blalowi01,1.2,30.0,20.0,100.0,14,4.5,-1.1934394721991417,-1.0438905747870912,-0.7238100070828818,31.7,2006,6.0,Point Guard,Right,205.0
133,133,blankla01,423333.3333333333,blankla01,0.8,43.6,25.3,66.7,142,8.8,-1.154003751609595,-1.181497461053368,-0.6988065993866448,47.2,1990,6.333333333333333,Shooting Guard,Right,190.0
134,134,blantri01,8000.0,blantri01,0.5,42.9,-,-,2,19.3,-0.956825148661861,-0.8604147264320556,-0.7206845811208521,42.9,1989,6.583333333333333,Small Forward,Right,215.0
135,135,blaylmo01,2649166.6666666665,blaylmo01,6.7,40.9,33.6,73.6,889,16.8,1.113550182289345,0.33217828787567577,1.5233712596164202,46.5,1989,6.0,Point Guard,Right,180.0
136,136,bledser01,7647052.875,bledser01,4.8,45.5,33.6,79.4,570,18.1,1.2318573440579854,0.24044036369815808,0.43572302483011,50.3,2010,6.083333333333333,Point Guard,Right,205.0
137,137,blounco01,1203477.9166666667,blounco01,0.7,47.1,11.5,58.7,644,11.1,-0.8385179868932205,0.37804724996443495,-0.15185705603145996,47.1,1993,6.75,Power Forward and Center,Right,240.0
138,138,blounma01,4464967.2,blounma01,0.8,50.4,35.9,72.3,605,12.5,0.0685035866663552,0.5615230983194703,-0.13310450025928217,50.8,1997,7.0,Center,Right,230.0
139,139,boganke01,1740034.6363636365,boganke01,1.3,39.4,35.3,71.6,671,9.6,-0.3061357589343391,-0.3099871813669487,-0.0830976848668082,48.9,2003,6.416666666666667,Small Forward and Shooting Guard,Right,215.0
140,140,boguemu01,1151775.0,boguemu01,7.6,45.8,27.8,82.7,889,15.0,-0.030085714807511574,-0.35585614345570765,0.9670454383751466,46.7,1987,5.25,Point Guard,Right,136.0
141,141,bogutan01,8402832.642857144,bogutan01,2.2,53.5,12.0,55.7,706,16.4,0.34455363079318274,2.442150543958585,0.8607809556661393,53.5,2005,7.0,Power Forward and Center,Right,260.0
142,142,bolma01,735937.5,bolma01,0.3,40.7,21.0,56.1,624,9.4,-1.0356965898409545,0.37804724996443495,-0.33625718779120795,42.0,1983,7.583333333333333,Center,Right,200.0
143,143,bonnean01,706500.0,bonnean01,1.4,46.8,12.5,59.0,318,11.5,-0.18782859716569866,0.9284747950295419,-0.38313857722165234,46.9,1990,6.666666666666667,Small Forward and Power Forward,Right,215.0
144,144,bonnema01,2510694.5,bonnema01,0.7,46.4,41.4,78.0,792,13.6,-0.40472506040820605,-0.17238029510067204,0.4826044142605544,57.0,2003,6.833333333333333,Power Forward and Center,Right,235.0
145,145,bookede01,2223600.0,bookede01,4.2,43.7,35.4,85.4,272,16.1,2.6712611455764423,0.0569645153431225,-0.4143928368419486,49.4,2015,6.5,Shooting Guard,Right,210.0
146,146,booketr01,3813121.777777778,booketr01,1.1,51.5,30.5,63.6,532,15.0,-0.18782859716569866,0.9743437571183007,0.0981770209309102,52.8,2010,6.666666666666667,Power Forward,Left,228.0
147,147,boonejo01,1364022.0,boonejo01,0.5,54.4,-,44.5,256,14.2,-0.5230322221768463,0.6991299845857474,-0.43627081857615607,54.4,2006,6.833333333333333,Center and Power Forward,Right,237.0
148,148,boothca01,3242633.9166666665,boothca01,0.4,45.1,22.2,74.8,366,12.4,-0.8976715677775409,-0.26411821927818996,-0.4706505041584819,45.2,1999,6.916666666666667,Center,Left,230.0
149,149,boothke01,687240.0,boothke01,0.9,32.5,9.1,56.3,45,7.3,-0.9765430089566345,-0.5393319918107432,-0.7456879888170892,32.8,1997,6.5,Small Forward,Right,226.0
150,150,boozeca01,10436409.714285716,boozeca01,2.2,52.1,7.1,72.2,861,19.5,1.6459324102482262,2.8091022406686568,1.7890324663889385,52.1,2002,6.75,Center and Power Forward,Right,258.0
151,151,borchcu01,1387958.25,borchcu01,0.8,42.1,0.0,74.2,83,9.0,-0.9371072883670875,-0.0347734088343954,-0.6894303215005558,42.1,2002,7.0,Center,Right,240.0
152,152,boshch01,14351488.866666667,boshch01,2.0,49.4,33.5,79.9,893,20.6,2.237468219091428,2.3504126197810677,2.5922669386305524,50.6,2003,6.916666666666667,Power Forward and Center,Left,235.0
153,153,bosweto01,65000.0,bosweto01,1.6,53.3,54.5,72.4,366,13.7,-0.030085714807511574,0.6073920604082295,-0.2456198348923488,53.4,1975,6.75,Power Forward,Right,220.0
154,154,boumtru01,502977.0,boumtru01,0.1,36.8,-,55.6,44,6.4,-1.3511823545573287,-0.9521526506095733,-0.7144337291967929,36.8,2001,7.0,Center,Right,257.0
155,155,bowdlca01,1102800.0,bowdlca01,0.2,40.4,18.2,76.8,142,11.3,-0.956825148661861,-0.67693887807702,-0.6644269138043188,40.7,1999,6.833333333333333,Small Forward and Power Forward,Right,245.0
156,156,bowenry01,808700.6363636364,bowenry01,0.5,45.6,20.6,69.3,507,10.5,-1.0356965898409545,-0.5852009538995022,-0.3331317618291783,46.2,1998,6.583333333333333,Small Forward and Power Forward and Shooting Guard,Right,215.0
157,157,bowiean01,767500.0,bowiean01,1.8,47.5,31.8,82.4,461,11.7,-0.2864178986395656,-0.5393319918107432,-0.33625718779120795,48.7,1986,6.5,Shooting Guard,Right,190.0
158,158,bowiesa01,1859444.4444444445,bowiesa01,2.1,45.2,30.2,74.8,511,14.6,0.6008858146252369,1.8917229988934785,0.12005500266511757,45.6,1984,7.083333333333333,Center,Right,235.0
159,159,boycedo01,248750.0,boycedo01,0.5,34.9,25.0,50.0,30,9.3,-1.0356965898409545,-1.181497461053368,-0.7300608590069411,38.4,1995,6.416666666666667,Shooting Guard,Right,196.0
160,160,brackcr01,1355940.0,brackcr01,0.5,26.5,21.4,50.0,17,3.1,-1.1934394721991417,-1.0438905747870912,-0.7269354330449114,29.6,2010,6.833333333333333,Power Forward,Right,230.0
161,161,bradlav01,4885609.0,bradlav01,1.8,43.6,36.4,77.8,522,11.2,0.8177822778677442,-0.17238029510067204,-0.26437239066452656,49.4,2010,6.166666666666667,Point Guard and Shooting Guard,Right,180.0
162,162,bradldu01,91666.66666666669,bradldu01,1.9,44.0,29.3,73.0,600,12.0,-0.5230322221768463,-0.7228078401657789,-0.2049892973859636,45.8,1979,6.5,Shooting Guard,Right,195.0
163,163,bradlmi01,1032599.2,bradlmi01,0.5,47.7,14.3,51.1,173,11.3,-0.9962608692514078,0.011095553254363552,-0.6581760618802596,47.9,2001,6.833333333333333,Power Forward and Center,Right,245.0
164,164,bradlsh01,4970000.0,bradlsh01,0.7,45.7,10.3,71.6,832,16.0,0.048785726371581885,1.341295453828372,0.5513637854252063,45.7,1993,7.5,Center,Right,235.0
165,165,bradlto01,1414920.0,bradlto01,0.2,40.7,0.0,75.0,12,15.1,-1.1342858913148213,-0.5393319918107432,-0.7175591551588224,40.7,2017,6.833333333333333,Center,Right,248.0
166,166,braggto01,185333.0,braggto01,0.3,47.5,-,66.7,22,9.8,-1.1342858913148213,-0.49346302972198447,-0.7113083032347632,47.5,1998,6.666666666666667,Power Forward,Right,245.0
167,167,bramlaj01,118974.0,bramlaj01,0.0,19.0,-,-,8,-0.4,-1.3511823545573287,-0.26411821927818996,-0.7269354330449114,19.0,1999,6.833333333333333,Center,Right,227.0
168,168,brancad01,150000.0,brancad01,0.7,45.5,23.1,74.4,130,15.1,-0.2864178986395656,-0.67693887807702,-0.6550506359182299,46.1,1985,6.583333333333333,Small Forward,Right,185.0
169,169,brandel01,8906806.52631579,brandel01,2.1,50.0,9.5,73.6,1058,20.5,1.5867788293639067,2.3504126197810677,2.704782273263619,50.1,1999,6.666666666666667,Power Forward and Center,Right,275.0
170,170,brandte01,4583495.384615385,brandte01,6.1,44.8,35.5,87.3,724,19.7,1.1727037631736654,-0.17238029510067204,1.3389711278566725,47.1,1991,5.916666666666667,Point Guard,Right,180.0
171,171,breuera01,594500.0,breuera01,0.9,46.7,0.0,62.8,681,13.2,-0.20754645746047215,0.4697851741419528,-0.06747055505666007,46.7,1983,7.25,Center,Right,230.0
172,172,breweco01,4200493.916666667,breweco01,1.5,42.5,28.4,71.3,814,11.8,0.16709288814022216,-0.26411821927818996,-0.017463739664185983,46.5,2007,6.75,Shooting Guard and Small Forward,Right,186.0
173,173,breweja01,550994.25,breweja01,1.0,37.2,25.0,39.3,54,7.0,-1.2328751927886883,-1.135628498964609,-0.7206845811208521,41.5,2001,6.333333333333333,Shooting Guard and Point Guard,Right,184.0
174,174,brewero02,2452281.125,brewero02,1.6,49.0,25.4,67.5,502,14.4,-0.010367854512738252,-0.26411821927818996,0.22944491133615452,50.5,2006,6.583333333333333,Shooting Guard and Small Forward,Right,220.0
175,175,brickfr01,1506444.4444444445,brickfr01,1.9,51.9,32.4,74.0,731,14.2,0.42342507197227636,0.6073920604082295,0.21069235556397684,52.4,1981,6.75,Power Forward and Center and Small Forward,Right,240.0
176,176,bridgju01,350000.0,bridgju01,2.4,47.5,24.4,84.6,849,15.6,1.1332680425841184,0.0569645153431225,0.6857571017924802,47.7,1975,6.416666666666667,Shooting Guard and Small Forward,Right,210.0
177,177,brittmi01,105000.0,brittmi01,0.2,50.0,-,52.4,38,4.7,-1.213157332493915,-0.9062836885208146,-0.7238100070828818,50.0,1985,7.0,Center,Right,235.0
178,178,brockjo01,864397.0,brockjo01,0.3,48.8,0.0,61.8,150,10.3,-1.1342858913148213,-0.12651133301191309,-0.6050438205257559,48.8,2009,6.583333333333333,Center and Power Forward,Right,255.0
179,179,brogdma01,1118805.5,brogdma01,3.6,48.4,40.8,89.5,187,15.7,0.9755251602259315,0.0569645153431225,-0.30187750220888204,54.8,2016,6.416666666666667,Shooting Guard and Point Guard,Right,229.0
180,180,brookaa01,1831293.9090909087,brookaa01,3.0,41.3,37.0,83.7,645,13.3,0.36427149108795603,-0.7686768022545378,-0.1206027964111637,48.8,2007,6.0,Point Guard,Right,161.0
181,181,brookdi01,815615.0,brookdi01,1.5,43.5,35.9,74.5,100,9.6,0.4825786528565967,-0.21824925718943097,-0.6831794695764966,49.6,2017,6.5,Small Forward,Right,220.0
182,182,brookke01,750000.0,brookke01,0.4,40.1,20.0,85.9,126,8.3,-0.8976715677775409,-1.0438905747870912,-0.7238100070828818,41.5,1991,6.5,Small Forward,Right,200.0
183,183,brookma01,961489.25,brookma01,1.4,44.7,34.5,75.1,200,13.9,0.029067866076808564,-0.5852009538995022,-0.6175455243738744,48.7,2011,6.416666666666667,Shooting Guard,Right,200.0
184,184,brookmi01,75000.0,brookmi01,2.6,48.6,15.2,71.4,319,15.2,0.9755251602259315,1.341295453828372,-0.2049892973859636,48.6,1980,6.583333333333333,Small Forward,Right,220.0
185,185,brownch01,495906.25,brownch01,0.8,49.1,22.7,69.9,694,11.6,-0.3850072001134326,-0.12651133301191309,-0.12685364833522295,49.4,1989,6.583333333333333,Power Forward and Small Forward,Right,214.0
186,186,brownda02,267662.5,brownda02,0.5,33.6,28.6,66.7,39,3.9,-0.9962608692514078,-0.9521526506095733,-0.7425625628550595,35.2,2001,6.75,Power Forward and Small Forward,Right,200.0
187,187,brownde01,2194727.272727273,brownde01,3.7,43.6,35.7,82.5,608,14.6,0.6403215352147836,-0.35585614345570765,0.3232076901970433,48.8,1990,6.083333333333333,Point Guard and Shooting Guard,Right,160.0
188,188,brownde03,217095.0,brownde03,1.8,34.0,25.0,64.3,68,7.9,-1.1342858913148213,-1.0897595368758501,-0.7175591551588224,38.4,2006,6.0,Point Guard,Right,185.0
189,189,brownde04,691390.6666666666,brownde04,0.7,51.5,31.7,63.7,171,13.8,-0.5230322221768463,-0.4475940676332255,-0.5800404128295189,52.5,2009,6.583333333333333,Small Forward,Left,225.0
190,190,browner01,332817.0,browner01,0.0,16.7,-,25.0,3,-9.7,-1.3511823545573287,-0.6310699159882611,-0.7269354330449114,16.7,2000,7.0,Center,Right,244.0
191,191,brownja02,4849740.0,brownja02,1.3,46.2,36.5,65.8,222,12.8,0.6600393955095569,0.28630932578691703,-0.43939624453818565,52.7,2016,6.583333333333333,Small Forward and Shooting Guard,Right,220.0
192,192,brownke01,1815377.0,brownke01,0.7,40.5,27.4,64.0,143,11.0,-0.8385179868932205,-0.4475940676332255,-0.6269218022599633,45.1,2001,6.583333333333333,Small Forward,Right,222.0
193,193,brownma01,315823.5,brownma01,0.9,38.1,33.3,71.4,27,10.5,-0.8779537074827675,-1.181497461053368,-0.7113083032347632,45.8,1996,6.25,Point Guard and Shooting Guard,Right,185.0
194,194,brownmi01,808750.0,brownmi01,0.7,45.5,12.5,69.0,626,9.7,-0.5624679427663931,0.4697851741419528,-0.22374185315814138,45.5,1985,6.75,Center,Right,257.0
195,195,brownmy01,200000.0,brownmy01,1.5,66.7,33.3,-,4,14.7,-1.0948501707252747,-1.181497461053368,-0.7206845811208521,75.0,1991,6.25,Point Guard,Right,180.0
196,196,brownpj01,4967085.714285715,brownpj01,1.5,46.0,13.6,79.4,1089,14.1,0.24596432931931578,1.983460923070997,2.085947932781753,46.1,1992,6.916666666666667,Center and Power Forward,Right,225.0
197,197,brownra02,1263500.0,brownra02,2.2,41.7,20.0,69.1,655,10.3,-0.6019036633559399,-0.7228078401657789,-0.3768877252975931,42.1,1991,6.166666666666667,Point Guard,Right,190.0
198,198,brownri01,160000.0,brownri01,0.4,46.4,0.0,66.7,340,9.8,-0.6807751045350334,0.0569645153431225,-0.5737895609054596,46.4,1980,6.833333333333333,Center,Right,215.0
199,199,brownsh01,2189122.625,brownsh01,1.1,42.0,33.2,80.7,408,12.4,-0.04980357510228507,-0.67693887807702,-0.43314539261412643,46.8,2006,6.333333333333333,Shooting Guard,Right,205.0
200,200,brownst02,815615.0,brownst02,1.0,43.9,35.7,75.8,112,10.1,-0.503314361882073,-0.21824925718943097,-0.6331726541840226,52.1,2017,6.5,Shooting Guard,Right,232.0
201,201,brownto01,160000.0,brownto01,1.6,43.7,25.9,71.9,360,9.9,-0.36528933981865924,-0.5852009538995022,-0.5675387089814005,44.6,1982,6.5,Small Forward and Shooting Guard,Right,185.0
202,202,bryanma01,1253928.5714285714,bryanma01,0.6,50.0,8.3,69.7,797,10.9,-0.4835965015872995,0.19457140160939915,0.09505159496888065,50.0,1988,6.75,Power Forward and Center,Right,245.0
203,203,bryanth01,815615.0,bryanth01,1.1,60.6,31.2,76.7,87,20.5,0.22624646902454246,0.9284747950295419,-0.545660727247193,63.9,2017,6.916666666666667,Center,Right,248.0
204,204,bryanwa01,165000.0,bryanwa01,1.1,40.7,-,57.3,102,9.4,-0.9173894280723142,0.14870243952064038,-0.680054043614467,40.7,1982,7.0,Center,Right,245.0
205,205,buckngr01,1976898.4,buckngr01,1.3,45.0,33.4,75.7,570,10.7,-0.5624679427663931,-0.26411821927818996,-0.06747055505666007,49.8,1998,6.333333333333333,Shooting Guard and Small Forward,Right,210.0
206,206,bucknqu01,231000.0,bucknqu01,4.3,46.1,18.4,65.7,719,13.4,0.0685035866663552,-0.3099871813669487,0.051295631500465795,46.1,1976,6.25,Shooting Guard and Point Guard,Right,190.0
207,207,budinch01,2279506.25,budinch01,1.2,43.0,35.2,79.7,407,13.0,0.009350005782035244,-0.17238029510067204,-0.2862503723987339,50.4,2009,6.583333333333333,Small Forward,Right,209.0
208,208,buechju01,1223750.0,buechju01,0.8,43.3,36.6,63.3,720,11.2,-0.8976715677775409,-0.7228078401657789,-0.2049892973859636,49.2,1990,6.5,Small Forward,Right,220.0
209,209,buforro01,419519.0,buforro01,0.8,41.2,30.0,75.8,230,10.0,-0.2864178986395656,-0.35585614345570765,-0.630047228221993,43.6,1999,6.416666666666667,Shooting Guard and Small Forward,Right,189.0
